First Author,id,PubMed ID,Publication date,Journal,Title,Trait(s),Reported trait,N,Ncase,Ncontrol,file,source,chr,pos,rsid,a1,a0,beta,or,beta_se,p,Nsnp,Nca,Nco,af,chi2,se,int_all,int_se_all,h2_ldsc_all,h2_ldsc_se_all,slope_qc,M_or,M_m,M_qc,M_ldpred,k,h2_est,p_est,int,int_se,h2,h2_se,status
NA,GA3597,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: hypertension",Hypertension,289307,99665,189642,https://atlas.ctglab.nl/ukb2_sumstats/20002_1065_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.6095468162835215,log_or,1.1015761910888084,0.0072565183058560705,0.15944863850181484,0.007086707849689966,2,10321705,1075357,1065541,1006230,30,0.16341990671846202,0.012445155360746259,1.109332455331337,0.02555045881209044,0.14122629963750563,0.006264605957869565,Completed
NA,GA3598,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: angina",Angina,289307,12065,277242,https://atlas.ctglab.nl/ukb2_sumstats/20002_1074_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.492864170527462,log_or,1.027548021084766,0.004337976079626826,0.15570514448820316,0.015746008851233433,2,10318726,1075357,1064736,1005409,30,0.1695520554042864,0.004251983927774496,1.0280225067592488,0.008782683352968106,0.14990352193582954,0.014829566758311733,Completed
NA,GA3599,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: asthma",Asthma,289307,44587,244720,https://atlas.ctglab.nl/ukb2_sumstats/20002_1111_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5174902030167888,log_or,1.0559293865882047,0.006414836873766799,0.12301565501493794,0.011396801499578838,2,10321705,1075357,1063141,1003879,30,0.12257583821786525,0.003697294659124477,1.0548373638541637,0.013356136632698747,0.12005849466132076,0.011322168985932865,Completed
NA,GA3600,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: gastro-oesophageal reflux (gord) / gastric reflux",Gastro-esophageal reflux disease,289307,16111,273196,https://atlas.ctglab.nl/ukb2_sumstats/20002_1138_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4718469646110555,log_or,1.0103203616092127,0.004428631324395609,0.058745186511366315,0.009454538020233764,2,10321035,1075357,1062666,1003401,26,0.061839406346084966,0.0047744794593930565,1.0100026478411637,0.010120655910449009,0.059541895232457,0.009400698165713922,Completed
NA,GA3601,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: diabetes",Diabetes,289307,15111,274196,https://atlas.ctglab.nl/ukb2_sumstats/20002_1220_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5164800739504075,log_or,1.043172735111304,0.005236926211534888,0.2367809175708614,0.015403325510026817,2,10320953,1075357,1063622,1004342,30,0.24569883896374217,0.004088235330064669,1.0593147770309235,0.012010344091431409,0.20976383334428364,0.015499238446732915,Completed
NA,GA3602,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: hypothyroidism/myxoedema",Hypothyroidism/Myxoedema,289307,18740,270567,https://atlas.ctglab.nl/ukb2_sumstats/20002_1226_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5131681893924155,log_or,1.0519127223208493,0.007279520744610771,0.26109083520982146,0.02407118925725574,2,10321470,1075357,1064252,1004964,30,0.2634950870397954,0.0022673137239440956,1.0501806131387907,0.01614994636058453,0.2717715203278017,0.034373091409230665,Completed
NA,GA3603,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: migraine",Migraine,289307,11381,277926,https://atlas.ctglab.nl/ukb2_sumstats/20002_1265_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4878482864281965,log_or,1.0249230072909292,0.004368302204294534,0.13213409338330964,0.01578648562851351,2,10318262,1075357,1063454,1004122,30,0.1504379426331665,0.0031325144745503637,1.0243123244079495,0.009596692934474649,0.1379870709709843,0.016145844773799246,Completed
NA,GA3604,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: depression",Depression,289307,22055,267252,https://atlas.ctglab.nl/ukb2_sumstats/20002_1286_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48130069599965636,log_or,1.0082003484308202,0.004342249591440249,0.07024922013850401,0.007786263689394629,2,10321667,1075357,1063327,1004048,29,0.06440966202463291,0.005685305901862968,1.0126072962701635,0.0076055753766909795,0.061906187604158336,0.0075759109588503,Completed
NA,GA3605,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: hayfever/allergic rhinitis",Hayfever/Allergic Rhinitis,289307,22057,267250,https://atlas.ctglab.nl/ukb2_sumstats/20002_1387_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5000912500427214,log_or,1.031187493532421,0.00466482441283623,0.09840593752840066,0.009638309653875961,2,10321663,1075357,1063745,1004436,30,0.10120359908424627,0.0034967755204427333,1.0287646023262065,0.010663343414708827,0.09799935919798272,0.011711045461340221,Completed
NA,GA3606,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: eczema/dermatitis",Eczema/Dermatitis,289307,9831,279476,https://atlas.ctglab.nl/ukb2_sumstats/20002_1452_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.46901620113198683,log_or,1.020235604972254,0.0045039761544772225,0.07974809616031395,0.02008279209644969,2,10314254,1075357,1062739,1003465,27,0.08626869872808551,8.093620268140848e-4,1.020302074899459,0.011020211793281763,0.08569881172538435,0.020362435766770767,Completed
NA,GA3607,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: osteoarthritis",Osteoarthritis,289307,31545,257762,https://atlas.ctglab.nl/ukb2_sumstats/20002_1465_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4873942722775908,log_or,1.0258803706967223,0.004567900669150051,0.05477175596694339,0.005562880763240515,2,10321694,1075357,1064834,1005573,30,0.06250732948332333,0.0062148330991155624,1.0333973680654336,0.010924314405342804,0.05014878335656091,0.0063758735961088175,Completed
NA,GA3608,31427789,2019,NA,NA,"Non-cancer illness code, self-reported: high cholesterol",High cholesterol,289307,46932,242375,https://atlas.ctglab.nl/ukb2_sumstats/20002_1473_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5290559227895931,log_or,1.0651553941875211,0.0064303810457179925,0.10999461263869453,0.011786379476658525,2,10321705,1075357,1065725,1006380,30,0.10687497272399846,0.0022547370032078022,1.077086712679433,0.012415400918501705,0.09831005071342995,0.010323641680757587,Completed
NA,GA3609,31427789,2019,NA,NA,Treatment/medication code: omega-3/fish oil supplement,Omega-3/fish oil supplement,280443,14455,265988,https://atlas.ctglab.nl/ukb2_sumstats/20003_1193_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.46147603256515113,log_or,1.0012080993197592,0.004047658522261832,0.025389017413697087,0.00929185105772861,2,10284680,1075357,1063481,1004206,6,0.023529271142470547,0.002349779281797765,1.001795297906953,0.006583153908673049,0.024398042515145484,0.008675471746625108,Completed
NA,GA3610,31427789,2019,NA,NA,Treatment/medication code: multivitamins,Multivitamins,280443,11812,268631,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140852976_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4582174564951504,log_or,1.005244781475965,0.0039048981368174553,0.010894429561347136,0.01046048435454636,2,10283115,1075357,1063092,1003832,5,0.00778173988598723,0.0014239837380578674,1.0094100962685149,0.006610255399032596,0.007389741983866226,0.009844668352138795,Completed
NA,GA3611,31427789,2019,NA,NA,Treatment/medication code: lisinopril,Lisinopril,280443,10589,269854,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140860696_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4749073582683512,log_or,1.0123516325544584,0.0043788531967183415,0.09942538783969831,0.013569699635426676,2,10280566,1075357,1063326,1004067,24,0.1108706466551134,0.004358910160839587,1.0104984738116383,0.007180796138382199,0.10131186455222006,0.013141680938669414,Completed
NA,GA3612,31427789,2019,NA,NA,Treatment/medication code: ramipril,Ramipril,280443,17857,262586,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140860806_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48034012165541107,log_or,1.0219155898856753,0.0040786323881921585,0.06496035349813142,0.008643524962563157,2,10285805,1075357,1064099,1004822,27,0.07862366849822808,0.0050070810081933445,1.0268397506564215,0.008157575307912448,0.06010278677499845,0.00874809551793705,Completed
NA,GA3613,31427789,2019,NA,NA,Treatment/medication code: simvastatin,Simvastatin,280443,43424,237019,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140861958_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5029284954922141,log_or,1.03461340711394,0.0052093993489936005,0.06338514132133174,0.00610490150678143,2,10286041,1075357,1066503,1007162,30,0.061587540433228054,0.0024727046536062265,1.041141573176462,0.00923268551506516,0.05774152716428393,0.0056729712520217504,Completed
NA,GA3614,31427789,2019,NA,NA,Treatment/medication code: ventolin 100micrograms inhaler,Ventolin 100micrograms inhaler,280443,10902,269541,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140861998_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48135875293295544,log_or,1.0168931481361967,0.00472012970834572,0.1351457367167548,0.017171321999073987,2,10281078,1075357,1062669,1003427,30,0.11992881174611524,0.001464971448448835,1.001753394383404,0.008905708246669771,0.15312676493702965,0.019840596259723706,Completed
NA,GA3615,31427789,2019,NA,NA,Treatment/medication code: lansoprazole,Lansoprazole,280443,13559,266884,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140864752_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.474238790249429,log_or,1.0065211397719644,0.004275492714617723,0.06964613290091672,0.010472135785511105,2,10284516,1075357,1063170,1003896,24,0.06106642997242763,0.004532129201867659,1.0117392066660118,0.007822188674520206,0.05853552049382285,0.010780799522645821,Completed
NA,GA3616,31427789,2019,NA,NA,Treatment/medication code: omeprazole,Omeprazole,280443,22494,257949,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140865634_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4873713522439558,log_or,1.0213696531699603,0.004247533525929482,0.0653743102418956,0.006844214983821092,2,10285998,1075357,1063188,1003915,27,0.06802787827821588,0.007708154186012218,1.0459117319031415,0.008509776209484766,0.044580676486469004,0.0065289984492642155,Completed
NA,GA3617,31427789,2019,NA,NA,Treatment/medication code: atenolol,Atenolol,280443,14687,265756,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140866738_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48196522232592853,log_or,1.0174778451019346,0.004632482645554552,0.097110621919368,0.011726708821294035,2,10284883,1075357,1063809,1004554,29,0.10868083195775304,0.0042336166314663765,1.0183012530983344,0.008892920840456184,0.09546375077304392,0.01090493208517519,Completed
NA,GA3618,31427789,2019,NA,NA,Treatment/medication code: aspirin,Aspirin,280443,51136,229307,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140868226_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4770658799419248,log_or,1.0235989541200101,0.004533287669593804,0.02972154356165638,0.003553673615002756,2,10286041,1075357,1066454,1007105,29,0.03509717068198303,0.004766202744825328,1.0231631443263631,0.007096319575057664,0.02915595411968742,0.003337145561859061,Completed
NA,GA3619,31427789,2019,NA,NA,Treatment/medication code: ibuprofen,Ibuprofen,280443,48344,232099,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140871310_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.476212460258205,log_or,1.0130186401509627,0.004210338903711486,0.027605457704791996,0.003436080228527299,2,10286041,1075357,1065137,1005820,26,0.0283333505124155,0.005345752908914583,1.0119118903468007,0.00891642863821867,0.027158345885658814,0.0034669922259086385,Completed
NA,GA3620,31427789,2019,NA,NA,Treatment/medication code: amlodipine,Amlodipine,280443,15555,264888,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140879802_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5009191908344084,log_or,1.0362048988621075,0.004523554265451771,0.13352896195208303,0.012421348426872647,2,10285466,1075357,1064149,1004832,30,0.1520840186476394,0.004809706296707034,1.042220975243439,0.010023185822627036,0.12014106170381987,0.012295296069839475,Completed
NA,GA3621,31427789,2019,NA,NA,Treatment/medication code: metformin,Metformin,280443,9550,270893,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140884600_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.510618982444932,log_or,1.0304285299690126,0.004979370080493452,0.3293301563628358,0.021746351874542238,2,10280049,1075357,1063171,1003906,30,0.3211814809802681,0.004536508459490318,1.0335814112958293,0.010953716715840644,0.2921299983109202,0.021734751181381694,Completed
NA,GA3622,31427789,2019,NA,NA,Treatment/medication code: cod liver oil capsule,Cod liver oil capsule,280443,22036,258407,https://atlas.ctglab.nl/ukb2_sumstats/20003_1140909674_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.47046025820445814,log_or,1.0148508151254092,0.004452963065075004,0.025975300776103175,0.006589133669910946,2,10285962,1075357,1064304,1005063,12,0.030615501489569374,0.0034123096117221526,1.0187677220724218,0.007516321532774981,0.022218733398676086,0.006624879295036223,Completed
NA,GA3623,31427789,2019,NA,NA,Treatment/medication code: atorvastatin,Atorvastatin,280443,11452,268991,https://atlas.ctglab.nl/ukb2_sumstats/20003_1141146234_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4793737069939164,log_or,1.0244830524637623,0.004667289344586989,0.10576581998995353,0.014932344653530731,2,10282834,1075357,1063872,1004571,30,0.0946400415536652,7.630579429653167e-4,1.0281971714146014,0.007089829060674088,0.0999235145647289,0.015002616721720584,Completed
NA,GA3624,31427789,2019,NA,NA,Treatment/medication code: glucosamine product,Glucosamine product,280443,25562,254881,https://atlas.ctglab.nl/ukb2_sumstats/20003_1141188442_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.47172016129707955,log_or,1.004726524925485,0.004370341797623544,0.036525088254297775,0.005935563613171009,2,10286027,1075357,1064424,1005157,14,0.030457244596900364,0.0033545265997879563,1.0086433871550393,0.007495207440710706,0.029388538207556787,0.005681757555380443,Completed
NA,GA3625,31427789,2019,NA,NA,Treatment/medication code: levothyroxine sodium,Levothyroxine sodium,280443,15626,264817,https://atlas.ctglab.nl/ukb2_sumstats/20003_1141191044_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.49771818118707545,log_or,1.0358329131831383,0.005343997183498595,0.21513466736795275,0.022463045254660814,2,10285376,1075357,1063804,1004533,30,0.19896730913123162,0.0014808834027407185,1.0368597003696411,0.015891098229426033,0.22864502450833418,0.03429362456752435,Completed
NA,GA3626,31427789,2019,NA,NA,Treatment/medication code: bendroflumethiazide,Bendroflumethiazide,280443,21290,259153,https://atlas.ctglab.nl/ukb2_sumstats/20003_1141194794_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5089455719046584,log_or,1.0410647702820155,0.0047026729568211394,0.11911606043294373,0.009667598266070795,2,10286006,1075357,1063909,1004626,30,0.1334654926698814,0.005674124369798356,1.0543631004015286,0.010257189466110917,0.10258394463715285,0.0092353503942939,Completed
NA,GA3627,31427789,2019,NA,NA,Treatment/medication code: paracetamol,Paracetamol,280443,70820,209623,https://atlas.ctglab.nl/ukb2_sumstats/20003_2038460150_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4991005091604665,log_or,1.021997645221123,0.004419116621100803,0.03455533048478726,0.003218512843655019,2,10286041,1075357,1064556,1005261,30,0.037354183547023204,0.007218687728497795,1.0299358539722823,0.010580825146559945,0.03204789355233208,0.0032180767271608388,Completed
NA,GA3628,31427789,2019,NA,NA,Illnesses of father: Heart disease,Family (paternal) history of Heart disease,355137,111358,243779,https://atlas.ctglab.nl/ukb2_sumstats/20107_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5254406130510274,log_or,1.0464987180846859,0.004856915358712335,0.0333935507200744,0.0028444533172300858,2,10520505,1075357,1062523,1003281,30,0.03773933314837412,0.0061324028004572885,1.04933581638429,0.00943330805635118,0.03019584707744621,0.0028739729029477806,Completed
NA,GA3629,31427789,2019,NA,NA,Illnesses of father: Stroke,Family (paternal) history of Stroke,355137,52410,302727,https://atlas.ctglab.nl/ukb2_sumstats/20107_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4668678766444208,log_or,1.00761259401546,0.0041590626656638294,0.0077945438481181115,0.0026392719184374913,2,10520505,1075357,1062530,1003301,7,0.009870523217057106,0.0017796860738906264,1.0074323363406097,0.00677483692648266,0.008391903091731842,0.002525258479527908,Completed
NA,GA3630,31427789,2019,NA,NA,Illnesses of father: Lung cancer,Family (paternal) history of Lung cancer,355137,30846,324291,https://atlas.ctglab.nl/ukb2_sumstats/20107_3_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4847634781794041,log_or,1.006380516135436,0.003810533678953132,0.046823895564357364,0.005265471918838411,2,10520465,1075357,1062655,1003450,30,0.04107715648137655,0.0037699775089709,1.003081014629716,0.007920286918251456,0.04583885989277939,0.005699821026776352,Completed
NA,GA3631,31427789,2019,NA,NA,Illnesses of father: Bowel cancer,Family (paternal) history of Bowel cancer,355137,19892,335245,https://atlas.ctglab.nl/ukb2_sumstats/20107_4_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.45964016717533734,log_or,1.010378609282515,0.0038895035585824167,0.013861443628961224,0.0064901315695085286,2,10519889,1075357,1062276,1003049,8,0.021650038593679984,0.0011228742240562382,1.014720905822516,0.00633607494520935,0.014189974402528387,0.005895993498051409,Completed
NA,GA3632,31427789,2019,NA,NA,Illnesses of father: Chronic bronchitis/emphysema,Family (paternal) history of Chronic bronchitis/emphysema,355137,37891,317246,https://atlas.ctglab.nl/ukb2_sumstats/20107_6_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.49104960222057326,log_or,1.027450312290975,0.004460231155342702,0.038014070223152036,0.004638757972966761,2,10520502,1075357,1063233,1004011,29,0.04171401837447115,0.006145491240294671,1.0376339616394281,0.008266874946575967,0.03011537436295996,0.004527138253571777,Completed
NA,GA3633,31427789,2019,NA,NA,Illnesses of father: High blood pressure,Family (paternal) history of High blood pressure,355137,76473,278664,https://atlas.ctglab.nl/ukb2_sumstats/20107_8_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.48093908965444065,log_or,1.030938189395075,0.004806471949250188,0.02448764409638647,0.002596551228530824,2,10520505,1075357,1063729,1004427,30,0.03102335657889669,0.005473094071841955,1.0323451345615735,0.008992921140102639,0.024177919944153442,0.0024442365783166943,Completed
NA,GA3634,31427789,2019,NA,NA,Illnesses of father: Diabetes,Family (paternal) history of Diabetes,355137,32516,322621,https://atlas.ctglab.nl/ukb2_sumstats/20107_9_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5190859687761179,log_or,1.063457197278445,0.00491373460359158,0.07056983779605668,0.006163037217540139,2,10520503,1075357,1062855,1003554,30,0.09264510050885963,0.006045937340184332,1.088179657168893,0.00942984142827538,0.05472435562748181,0.006024833655394273,Completed
NA,GA3635,31427789,2019,NA,NA,Illnesses of father: Alzheimer's disease/dementia,Family (paternal) history of Alzheimer's disease,355137,16071,339066,https://atlas.ctglab.nl/ukb2_sumstats/20107_10_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.465906539723884,log_or,1.0052652908094313,0.0042592717176331025,0.03166533264057318,0.008370016094174764,2,10518475,1075357,1062625,1003368,25,0.017071252580046842,1.119743705759151e-5,1.0099423195621258,0.008014891868208971,0.02262346518232312,0.007245473943768712,Completed
NA,GA3636,31427789,2019,NA,NA,Illnesses of father: Severe depression,Family (paternal) history of Severe depression,355137,12957,342180,https://atlas.ctglab.nl/ukb2_sumstats/20107_12_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.470291039996356,log_or,1.0094227537033638,0.004218420236842091,0.05657393968712409,0.010823161592882167,2,10515730,1075357,1062474,1003190,21,0.057448591993884995,0.004465679629403288,1.0112179428327994,0.007308206536844487,0.053404566044909126,0.010753819955968422,Completed
NA,GA3637,31427789,2019,NA,NA,Illnesses of father: Prostate cancer,Family (paternal) history of Prostate cancer,355137,25944,329193,https://atlas.ctglab.nl/ukb2_sumstats/20107_13_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.46563343697904436,log_or,1.0126287364865538,0.0044534217477688355,0.026098096522186243,0.005761267116173861,2,10520442,1075357,1062465,1003204,26,0.028152547542236745,8.738580216826441e-4,1.0057677123701587,0.007652108545550171,0.030527830313501314,0.005805546995197236,Completed
NA,GA3638,31427789,2019,NA,NA,Illnesses of mother: Heart disease,Family (maternal) history of Heart disease,367939,70883,297056,https://atlas.ctglab.nl/ukb2_sumstats/20110_1_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4841528942342652,log_or,1.0222276396065053,0.00406202905307523,0.022511219039325837,0.0028022144703811307,2,10552592,1075357,1063465,1004178,30,0.02588385096954108,0.0036386118140105134,1.0170874463191482,0.007829240665318952,0.023766854023578102,0.002831107943189984,Completed
NA,GA3639,31427789,2019,NA,NA,Illnesses of mother: Stroke,Family (maternal) history of Stroke,367939,50568,317371,https://atlas.ctglab.nl/ukb2_sumstats/20110_2_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4732211676184852,log_or,1.0121639475747526,0.004247355319864303,0.01491627542943209,0.003042272343483087,2,10552592,1075357,1063384,1004125,23,0.015375060816253424,0.0039777190397823,1.0158590978354836,0.007437428331586024,0.012254869243233529,0.0028364254031515526,Completed
NA,GA3640,31427789,2019,NA,NA,Illnesses of mother: Lung cancer,Family (maternal) history of Lung cancer,367939,14407,353532,https://atlas.ctglab.nl/ukb2_sumstats/20110_3_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.465154483074243,log_or,1.0133657292247622,0.004004574614039172,0.020830275960962097,0.008940890764375334,2,10547433,1075357,1062425,1003213,15,0.03162632040508404,0.0016975456406785336,1.0203770067185867,0.006491015039052669,0.017323381061817834,0.008666267829407312,Completed
NA,GA3641,31427789,2019,NA,NA,Illnesses of mother: Bowel cancer,Family (maternal) history of Bowel cancer,367939,18258,349681,https://atlas.ctglab.nl/ukb2_sumstats/20110_4_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4633001347490749,log_or,1.007562124301871,0.0037408930659701698,0.020081149469077266,0.006569974540898276,2,10551413,1075357,1062443,1003212,16,0.023058428533441998,0.0020274879349716046,1.0080043982395432,0.007209671506077064,0.01712274859867582,0.0071271964058403255,Completed
NA,GA3642,31427789,2019,NA,NA,Illnesses of mother: Breast cancer,Family (maternal) history of Breast cancer,367939,29548,338391,https://atlas.ctglab.nl/ukb2_sumstats/20110_5_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4759668674359984,log_or,1.0240946367037123,0.004367668157867435,0.025581099360100695,0.005365941019721092,2,10552582,1075357,1062368,1003108,25,0.024352597655684195,6.567056359932197e-4,1.023115748114452,0.00795920530467499,0.02643472133837,0.0054914990686408,Completed
NA,GA3643,31427789,2019,NA,NA,Illnesses of mother: Chronic bronchitis/emphysema,Family (maternal) history of Chronic bronchitis/emphysema,367939,20745,347194,https://atlas.ctglab.nl/ukb2_sumstats/20110_6_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.4751938575992673,log_or,1.0139283419517076,0.004218840040814114,0.05362521534352689,0.007839817235995474,2,10552067,1075357,1062575,1003348,27,0.05644258828653888,0.004826384315229795,1.009894994980732,0.008490293918369442,0.05440566777799586,0.008218629187304463,Completed
NA,GA3644,31427789,2019,NA,NA,Illnesses of mother: High blood pressure,Family (maternal) history of High blood pressure,367939,109410,258529,https://atlas.ctglab.nl/ukb2_sumstats/20110_8_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5083999206896419,log_or,1.0251420084089056,0.004674660372449129,0.0354775490761155,0.0024167655739743407,2,10552592,1075357,1063541,1004264,30,0.03495204108930064,0.006865797742882981,1.0376792377591135,0.010461204507431255,0.03012481746502257,0.0023415278037711785,Completed
NA,GA3645,31427789,2019,NA,NA,Illnesses of mother: Diabetes,Family (maternal) history of Diabetes,367939,33313,334626,https://atlas.ctglab.nl/ukb2_sumstats/20110_9_logistic.EUR.sumstats.MACfilt.txt.gz,GWASAtlas,2,3,16,4,13,NA,7,8,12,NA,NA,NA,14,0.5139206999036039,log_or,1.0474686382964733,0.00512593079083311,0.07685058104179997,0.005719261575445661,2,10552590,1075357,1062545,1003267,30,0.0892164810933535,0.005483667194371932,1.0698984193051109,0.01018896619967543,0.059672998817537286,0.0054118576468609155,Completed
